download_count,project,download_percentage
104059,apache-airflow-providers-pgvector,0.000201477571558517
104014,intel-cmplr-lib-rt,0.0002013904431917238
104004,pansi,0.0002013710813324364
103970,langgraph-checkpoint-sqlite,0.00020130525101085935
103944,jsonrpcclient,0.00020125491017671218
103871,types-sqlalchemy-utils,0.00020111356860391433
103871,gruut-lang-en,0.00020111356860391433
103853,django-graphql-jwt,0.00020107871725719704
103826,pyobjc-framework-cfnetwork,0.00020102644023712113
103793,funasr,0.00020096254610147275
103750,llama-index-vector-stores-qdrant,0.00020087929010653705
103746,interchange,0.0002008715453628221
103732,vonage-utils,0.00020084443875981978
103669,glocaltokens,0.00020072245904630929
103654,simple-di,0.0002006934162573782
103652,fmpy,0.00020068954388552076
103645,json-strong-typing,0.00020067599058401958
103526,2to3,0.00020044558445849982
103519,pyobjc-framework-fsevents,0.00020043203115699865
103506,flagembedding,0.00020040686073992503
103483,dj-stripe,0.0002003623284635641
103464,cloudsmith-api,0.00020032554093091804
103463,lazr-uri,0.00020032360474498933
103405,pyobjc-framework-addressbook,0.0002002113059611225
103399,cdk-lambda-layer-curl,0.0002001996888455501
103397,token-throttler,0.00020019581647369263
103376,proto-google-cloud-datastore-v1,0.00020015515656918916
103225,django-pandas,0.00019986279249394976
103208,aws-cdk-aws-fsx,0.00019982987733316123
103152,bip-utils,0.0001997214509211519
103149,azure-mgmt-kubernetesconfiguration,0.0001997156423633657
103126,aioshutil,0.0001996711100870047
103102,wolframalpha,0.000199624641624715
103089,bkyml,0.0001995994712076414
103082,fastkml,0.00019958591790614026
103079,databricks-ai-bridge,0.00019958010934835403
103054,dynamodb-encryption-sdk,0.0001995317047001356
103037,bsdiff4,0.00019949878953934706
103025,pulumi-docker,0.0001994755553082022
102985,ops-scenario,0.00019939810787105268
102939,wslink,0.00019930904331833077
102936,django-upgrade,0.00019930323476054457
102869,peopledatalabs,0.00019917351030331913
102850,akeyless,0.0001991367227706731
102825,sklearn-pandas,0.0001990883181224547
102791,niet,0.0001990224878008776
102777,dotsi,0.00019899538119787528
102774,nudenet,0.00019898957264008902
102759,dist-meta,0.000198960529851158
102747,yubikey-manager,0.0001989372956200131
102652,types-boto3-sqs,0.00019875335795678306
102576,pyobjc-framework-coredata,0.00019860620782619897
102509,pycoingecko,0.00019847648336897354
102482,pytest-jira-xray,0.00019842420634889763
102427,livekit-plugins-elevenlabs,0.00019831771612281707
102405,jinja2-strcase,0.0001982751200323848
102381,arize-phoenix-client,0.0001982286515700951
102379,python-bitcoinlib,0.00019822477919823766
102377,stream-chat,0.00019822090682638016
102354,pyorc,0.0001981763745500192
102337,dagster-polars,0.00019814345938923067
102322,pyrtf3,0.00019811441660029958
102234,fnv-hash-fast,0.0001979440322385707
102220,apitools,0.00019791692563556835
102147,django-flags,0.0001977755840627705
102117,cloudsmith-cli,0.00019771749848490838
102071,bcpandas,0.00019762843393218645
102018,unix-ar,0.00019752581607796336
101936,mockafka-py,0.00019736704883180684
101936,mrcfile,0.00019736704883180684
101929,google-cloud-sqlcommenter,0.00019735349553030566
101882,daemonize,0.00019726249479165502
101868,handy-archives,0.0001972353881886527
101855,datetime-quarter,0.0001972102177715791
101794,bentoml,0.00019709211042992608
101699,ipytree,0.000196908172766696
101689,pytest-grpc,0.00019688881090740865
101679,django-impersonate,0.00019686944904812127
101638,flake8-pyi,0.00019679006542504303
101633,xmlsig,0.00019678038449539933
101562,astroquery,0.00019664291529445892
101557,django-nine,0.00019663323436481525
101546,scalene,0.00019661193631959913
101441,vegafusion,0.0001964086367970817
101418,arro3-core,0.0001963641045207207
101407,pytest-isort,0.00019634280647550458
101394,xonsh,0.000196317636058431
101379,pytest-md,0.00019628859326949996
101363,django-celery-email,0.00019625761429464014
101305,behave-django,0.00019614531551077335
101300,pytest-mypy-plugins,0.00019613563458112965
101285,pywebview,0.00019610659179219862
101253,pymobiledevice3,0.000196044633842479
101193,collate-sqlfluff,0.0001959284626867547
101174,ai-edge-torch-nightly,0.0001958916751541087
101172,session-info2,0.00019588780278225121
101120,mosaicml-streaming,0.0001957871211139569
101092,nerfacc,0.00019573290790795224
101045,globus-compute-endpoint,0.00019564190716930154
101012,edt,0.00019557801303365322
101005,ephemeral-port-reserve,0.00019556445973215205
100978,gamma-pytools,0.00019551218271207614
100972,nvidia-nvtiff-cu12,0.00019550056559650372
100856,pyvo,0.00019527596802877012
100851,faicons,0.0001952662870991264
100836,binance-connector,0.00019523724431019538
100791,nvidia-nvjpeg2k-cu12,0.00019515011594340218
100663,pyobjc-framework-discrecording,0.00019490228414452375
100661,pytest-depends,0.00019489841177266625
100656,mattersim,0.0001948887308430226
100655,subprocess-run,0.00019488679465709383
100649,pyobjc-framework-automator,0.00019487517754152142
100613,infisical-python,0.00019480547484808684
100597,coverage-conditional-plugin,0.00019477449587322704
100576,launchpadlib,0.00019473383596872357
100568,async-interrupt,0.0001947183464812937
100561,ciscoisesdk,0.0001947047931797925
100529,mink,0.0001946428352300729
100402,voxel51-eta,0.00019439693961712323
100391,pyobjc-framework-coreaudiokit,0.00019437564157190709
100380,basicauth,0.00019435434352669097
100360,cdktf-cdktf-provider-newrelic,0.00019431561980811623
100337,weave,0.00019427108753175524
100311,recurly,0.0001942207466976081
100294,jupyter-sphinx,0.00019418783153681953
100276,pywry,0.00019415298019010224
100264,quandl,0.00019412974595895742
100118,blurhash,0.0001938470628133617
100117,pytest-astropy,0.00019384512662743296
100104,flask-request-id-header,0.00019381995621035937
100012,sqids,0.00019364182710491552
99996,pytest-logger,0.0001936108481300557
99984,attributes-doc,0.00019358761389891082
99953,aiocontextvars,0.00019352759213512
99846,pyobjc-framework-coremedia,0.00019332042024074506
99816,ssh-python,0.0001932623346628829
99769,treq,0.00019317133392423224
99752,flake8-literal,0.00019313841876344371
99666,dgl,0.00019297190677357225
99657,pystardog,0.0001929544811002136
99648,py-memoize,0.00019293705542685499
99643,pyproject-fmt,0.0001929273744972113
99608,ignore,0.0001928596079897055
99536,token-bucket,0.00019272020260283637
99525,pyobjc-framework-coreml,0.00019269890455762026
99466,opensearch-logger,0.00019258466958782473
99435,pytest-markdown-docs,0.00019252464782403385
99377,pykeepass,0.00019241234904016704
99374,finbourne-access-sdk,0.00019240654048238083
99364,eight,0.00019238717862309345
99332,pytest-reporter-html1,0.00019232522067337383
99305,aesara,0.00019227294365329792
99272,bio,0.0001922090495176496
99239,verlib2,0.00019214515538200128
99204,traceback-with-variables,0.00019207738887449546
99151,pytest-astropy-header,0.00019197477102027234
99087,qianfan,0.00019185085512083314
99084,face-recognition-models,0.00019184504656304693
99080,sphinxext-rediraffe,0.00019183730181933194
99048,anycrc,0.00019177534386961235
98973,sling,0.000191630129924957
98962,azure-ai-language-conversations,0.0001916088318797409
98952,pyobjc-framework-avfoundation,0.0001915894700204535
98919,python-ironicclient,0.00019152557588480518
98886,pyobjc-framework-corelocation,0.00019146168174915686
98884,streamlit-avatar,0.00019145780937729936
98850,azure-mgmt-machinelearningservices,0.00019139197905572227
98791,mkdocs-kroki-plugin,0.00019127774408592675
98712,bencode2,0.0001911247853975565
98706,airflow-provider-hightouch,0.00019111316828198405
98664,types-boto3-ec2,0.00019103184847297708
98618,xclim,0.00019094278392025511
98519,darts,0.0001907511015133101
98508,aws-cdk-aws-imagebuilder,0.000190729803468094
98507,flake8-deprecated,0.00019072786728216527
98503,py-automapper,0.0001907201225384503
98468,pdfrw2,0.00019065235603094448
98459,amplpy,0.00019063493035758583
98442,pyliquibase,0.0001906020151967973
98404,django-bootstrap-form,0.00019052844013150527
98374,superlance,0.00019047035455364316
98362,zodbpickle,0.0001904471203224983
98346,wikipedia-api,0.00019041614134763848
98328,pymeshlab,0.0001903812900009212
98293,reverse-geocode,0.0001903135234934154
98272,mlx-lm,0.00019027286358891187
98269,rubicon-objc,0.00019026705503112567
98259,gruut-lang-de,0.0001902476931718383
98248,infinity,0.00019022639512662217
98221,django-sequences,0.00019017411810654626
98165,crispy-bootstrap3,0.00019006569169453694
98124,secweb,0.00018998630807145873
98123,pymobiledetect,0.00018998437188552997
98108,collection,0.0001899553290965989
98105,izulu,0.00018994952053881268
98105,pynmeagps,0.00018994952053881268
98084,distro-info,0.0001899088606343092
98029,cidr-trie,0.00018980237040822865
98024,trustcall,0.00018979268947858494
97999,azure-ai-language-questionanswering,0.0001897442848303665
97964,zhipuai,0.00018967651832286068
97952,pangu,0.00018965328409171583
97919,fasttext-predict,0.00018958938995606748
97840,libvirt-python,0.0001894364312676972
97805,pytest-embedded-jtag,0.00018936866476019137
97754,sklearndf,0.00018926991927782576
97735,datasetsforecast,0.00018923313174517976
97710,huggingface,0.0001891847270969613
97697,luhn,0.0001891595566798877
97691,app-store-server-library,0.0001891479395643153
97688,python-designateclient,0.00018914213100652908
97657,pyobjc-framework-applescriptkit,0.0001890821092427382
97646,chameleon,0.0001890608111975221
97630,pyobjc-framework-contacts,0.00018902983222266227
97582,vininfo,0.00018893689529808286
97568,panda3d,0.00018890978869508056
97542,prophecy-libs,0.00018885944786093336
97531,pyobjc-framework-coremidi,0.00018883814981571724
97529,asdf-standard,0.00018883427744385977
97519,exhale,0.0001888149155845724
97516,gruut-lang-es,0.00018880910702678618
97494,asdf-transform-schemas,0.00018876651093635395
97492,syncer,0.00018876263856449648
97480,llama-index-vector-stores-milvus,0.00018873940433335163
97463,rook,0.00018870648917256307
97450,polyleven,0.0001886813187554895
97407,pyspark-hnsw,0.00018859806276055378
97379,pyobjc-framework-vision,0.0001885438495545491
97335,i18nice,0.00018845865737368467
97326,scrapingbee,0.00018844123170032602
97260,consolekit,0.00018831344342902932
97217,rio-tiler,0.00018823018743409361
97207,infrahouse-toolkit,0.00018821082557480623
97188,deprecation-alias,0.00018817403804216023
97186,python-gerrit-api,0.00018817016567030274
97181,winkerberos,0.00018816048474065906
97154,pyobjc-framework-launchservices,0.00018810820772058312
97150,kiwipiepy,0.00018810046297686818
97139,aws-cdk-aws-kinesisanalytics-flink-alpha,0.00018807916493165206
97100,large-image,0.0001880036536804313
97095,pytest-testrail,0.0001879939727507876
97082,wtforms-components,0.000187968802333714
97055,sphinxcontrib-youtube,0.0001879165253136381
97015,fhirclient,0.0001878390778764886
97000,tiktokapi,0.00018781003508755754
96927,email,0.00018766869351475966
96903,bincopy,0.00018762222505247
96902,grizz,0.00018762028886654125
96879,djangorestframework-jsonapi,0.00018757575659018028
96817,flask-flatpages,0.00018745571306259852
96758,frida-tools,0.000187341478092803
96735,dynet,0.00018729694581644203
96731,gprofiler-official,0.0001872892010727271
96708,vk-api,0.00018724466879636612
96705,imperfect,0.00018723886023857989
96697,cloudsearch,0.00018722337075115
96690,pyjdbc,0.00018720981744964883
96685,borb,0.00018720013652000515
96666,pypi-json,0.00018716334898735912
96617,pyobjc-framework-syncservices,0.000187068475876851
96607,lunr,0.0001870491140175636
96554,gruut-lang-fr,0.0001869464961633405
96550,unify,0.00018693875141962557
96542,pyobjc-framework-photos,0.00018692326193219566
96512,numpy-groupies,0.00018686517635433351
96504,inference-sdk,0.00018684968686690363
96493,lazr-restfulclient,0.00018682838882168751
96491,cpe,0.00018682451644983002
96488,pyobjc-framework-screensaver,0.0001868187078920438
96444,dawg2-python,0.00018673351571117937
96440,miceforest,0.0001867257709674644
96327,mdit-plain,0.00018650698195751705
96318,neverbounce-sdk,0.0001864895562841584
96241,vosk,0.0001863404699676456
96232,pymarkdownlnt,0.00018632304429428697
96210,gravis,0.00018628044820385474
96135,gluoncv,0.00018613523425919942
96084,fiftyone-brain,0.00018603648877683378
96041,fbmessenger,0.00018595323278189807
96015,python-kadmin-rs,0.00018590289194775087
95999,cirq-aqt,0.00018587191297289108
95961,kivy-deps-sdl2,0.00018579833790759905
95959,pyworld,0.00018579446553574158
95936,mcp-atlassian,0.0001857499332593806
95910,wadllib,0.00018569959242523343
95885,pykml,0.00018565118777701497
95820,pychalk,0.00018552533569164703
95812,requests-auth,0.00018550984620421715
95783,scikit-fuzzy,0.00018545369681228374
95778,pulumi-aws-native,0.00018544401588264003
95772,azure-ai-translation-text,0.00018543239876706762
95768,dbt-osmosis,0.00018542465402335268
95725,pyobjc-framework-corewlan,0.00018534139802841697
95692,drf-dynamic-fields,0.0001852775038927686
95691,union,0.00018527556770683986
95669,aws-cdk-aws-logs-destinations,0.00018523297161640766
95637,azure-cognitiveservices-knowledge-qnamaker,0.00018517101366668804
95625,envsubst,0.0001851477794355432
95611,requests-credssp,0.00018512067283254084
95602,django-statici18n,0.00018510324715918222
95591,pyobjc-framework-mapkit,0.0001850819491139661
95583,pyobjc-framework-gamecenter,0.0001850664596265362
95576,pyobjc-framework-avkit,0.00018505290632503504
95566,pyobjc-framework-spritekit,0.00018503354446574766
95552,pyobjc-framework-cryptotokenkit,0.0001850064378627453
95547,pyobjc-framework-imagecapturecore,0.00018499675693310164
95501,pyobjc-framework-multipeerconnectivity,0.0001849076923803797
95486,click-aliases,0.00018487864959144864
95463,robyn,0.00018483411731508767
95461,pyobjc-framework-networkextension,0.0001848302449432302
95445,lumigo-core,0.00018479926596837038
95424,datarecorder,0.0001847586060638669
95414,pyobjc-framework-modelio,0.00018473924420457953
95409,noiseprotocol,0.00018472956327493582
95396,chromedriver-py,0.00018470439285786226
95370,cloudml-hypertune,0.00018465405202371506
95368,pyobjc-framework-intents,0.0001846501796518576
95356,pyformance,0.00018462694542071274
95354,pyobjc-framework-notificationcenter,0.00018462307304885527
95354,ddddocr,0.00018462307304885527
95352,opentelemetry-exporter-zipkin-json,0.0001846192006769978
95250,pyts,0.00018442170971226654
95214,pyobjc-framework-securityinterface,0.00018435200701883198
95208,types-boto3-rds,0.00018434038990325957
95204,pyperf,0.0001843326451595446
95201,pytket,0.0001843268366017584
95185,flake8-use-pathlib,0.0001842958576268986
95154,pyspacemouse,0.00018423583586310772
95145,ai-edge-litert,0.00018421841018974907
95138,kivy-deps-angle,0.00018420485688824793
95127,python-heatclient,0.00018418355884303178
95127,huaweicloudsdkdns,0.00018418355884303178
95120,pyobjc-framework-photosui,0.00018417000554153063
95119,pyobjc-framework-localauthentication,0.0001841680693556019
95037,adbc-driver-sqlite,0.0001840093021094454
95027,dhash,0.00018398994025015805
95023,pecan,0.00018398219550644308
95023,pyobjc-framework-contactsui,0.00018398219550644308
95009,pyobjc-framework-latentsemanticmapping,0.00018395508890344076
94997,pastescript,0.0001839318546722959
94971,trame-server,0.00018388151383814873
94956,pyproject-parser,0.00018385247104921767
94949,gpxpy,0.0001838389177477165
94912,pyobjc-framework-installerplugins,0.0001837672788683532
94886,pyobjc-framework-scenekit,0.000183716938034206
94863,pyobjc-framework-exceptionhandling,0.00018367240575784506
94844,globus-identity-mapping,0.00018363561822519903
94802,arraykit,0.00018355429841619204
94802,pyobjc-framework-storekit,0.00018355429841619204
94795,kappa,0.0001835407451146909
94777,metadata-please,0.00018350589376797362
94755,pyobjc-framework-preferencepanes,0.00018346329767754136
94750,pyscf,0.0001834536167478977
94737,django-graphiql-debug-toolbar,0.0001834284463308241
94726,downloadkit,0.00018340714828560798
94677,dclab,0.00018331227517509984
94664,pyobjc-framework-externalaccessory,0.00018328710475802625
94663,fluent-syntax,0.0001832851685720975
94651,alpaca-py,0.00018326193434095264
94609,pyobjc-framework-corespotlight,0.00018318061453194567
94592,pyspelling,0.0001831476993711571
94513,dotted-dict,0.00018299474068278685
94512,pyobjc-framework-coremediaio,0.00018299280449685811
94500,histomicstk,0.00018296957026571326
94494,django-multidb-router,0.00018295795315014082
94455,pyobjc-framework-gamekit,0.00018288244189892006
94435,django-cachalot,0.00018284371818034532
94403,drf-flex-fields,0.0001827817602306257
94361,pytrec-eval-terrier,0.00018270044042161874
94350,pyobjc-framework-mediatoolbox,0.0001826791423764026
94323,pyobjc-framework-diskarbitration,0.00018262686535632669
94303,fold-to-ascii,0.00018258814163775192
94291,pyobjc-framework-safariservices,0.00018256490740660707
94263,geode-explicit,0.00018251069420060242
94233,azure-appconfiguration-provider,0.0001824526086227403
94228,pyobjc-framework-gameplaykit,0.0001824429276930966
94192,phantom-types,0.00018237322499966205
94191,bencode-py,0.0001823712888137333
94178,ipyfilechooser,0.00018234611839665972
94172,update,0.00018233450128108728
94052,apted,0.0001821021589696388
94026,leidenalg,0.0001820518181354916
94022,deep-merge,0.00018204407339177665
93995,wonderwords,0.00018199179637170073
93928,pangres,0.0001818620719144753
93841,django-apscheduler,0.00018169362373867513
93835,pyobjc-framework-gamecontroller,0.0001816820066231027
93835,loki-logger-handler,0.0001816820066231027
93821,pytest-mysql,0.00018165490002010036
93781,ozi,0.00018157745258295087
93714,django-elasticsearch-dsl-drf,0.00018144772812572543
93695,pyobjc-framework-osakit,0.00018141094059307943
93687,flake8-blind-except,0.00018139545110564952
93673,pyproject-toml,0.00018136834450264717
93650,sphinx-intl,0.00018132381222628623
93640,pyobjc-framework-discrecordingui,0.00018130445036699882
93637,pyobjc-framework-dvdplayback,0.0001812986418092126
93622,langflow-base,0.00018126959902028155
93609,logfmter,0.00018124442860320797
93582,environ,0.00018119215158313206
93577,alacorder,0.00018118247065348835
93571,streamlit-pdf-viewer,0.00018117085353791594
93566,tooz,0.00018116117260827223
93547,mcp-server-time,0.00018112438507562623
93543,flake8-fixme,0.0001811166403319113
93542,nvidia-nvjpeg-cu12,0.00018111470414598253
93539,pypcap,0.00018110889558819632
93514,translate-toolkit,0.00018106049093997788
93507,dash-auth,0.0001810469376384767
93500,nassl,0.00018103338433697556
93476,pyeapi,0.00018098691587468586
93463,yggdrasil-engine,0.00018096174545761227
93418,pyobjc-framework-videotoolbox,0.00018087461709081907
93412,pyobjc-framework-network,0.00018086299997524663
93411,flagsmith-flag-engine,0.0001808610637893179
93409,pyobjc-framework-metal,0.00018085719141746042
93399,proxmoxer,0.00018083782955817304
93379,cdk-serverless-clamscan,0.00018079910583959828
93342,hexdump,0.000180727466960235
93331,pluralizer,0.00018070616891501887
93331,jose,0.00018070616891501887
93300,pystyle,0.00018064614715122802
93288,openupgradelib,0.00018062291292008316
93282,whois,0.00018061129580451075
93250,python-gettext,0.00018054933785479114
93216,licensecheck,0.00018048350753321405
93194,pyobjc-framework-fileprovider,0.00018044091144278182
93176,percy,0.00018040606009606453
93157,xradar,0.00018036927256341852
93134,google-cloud-notebooks,0.00018032474028705756
93107,types-boto3-lambda,0.00018027246326698165
93098,yesqa,0.000180255037593623
93070,sanic-jwt,0.00018020082438761833
93055,kivy-deps-glew,0.00018017178159868727
92903,sng4onnx,0.00017987748133751913
92878,busypie,0.00017982907668930072
92844,django-weasyprint,0.0001797632463677236
92843,traceml,0.00017976131018179487
92835,mermaid-py,0.00017974582069436496
92807,marker-pdf,0.00017969160748836034
92803,xpress,0.00017968386274464537
92780,wkhtmltopdf,0.0001796393304682844
92760,jupyter-http-over-ws,0.00017960060674970964
92696,assemblyline-core,0.00017947669085027044
92689,slicerator,0.00017946313754876926
92686,authy,0.00017945732899098306
92582,bchlib,0.00017925596565439433
92515,pyobjc-framework-scriptingbridge,0.00017912624119716892
92505,pyobjc-framework-usernotifications,0.00017910687933788154
92473,flake8-executable,0.00017904492138816195
92420,fillpdf,0.00017894230353393884
92416,ert,0.00017893455879022387
92414,strongtyping,0.00017893068641836642
92396,linuxpy,0.00017889583507164913
92333,django-jsonfield,0.00017877385535813864
92304,rdkit-pypi,0.00017871770596620526
92301,python-louvain,0.00017871189740841905
92286,pyobjc-framework-coremotion,0.000178682854619488
92281,dragonfly-energy,0.0001786731736898443
92259,augmax,0.00017863057759941208
92240,expo,0.00017859379006676603
92181,sonar-tools,0.0001784795550969705
92147,k5test,0.00017841372477539344
92144,enumb,0.00017840791621760724
92134,triangle,0.00017838855435831986
92131,cassidy,0.00017838274580053362
92108,pdfreader,0.00017833821352417268
92083,django-render-block,0.0001782898088759542
92048,django-ckeditor-5,0.00017822204236844842
92021,sas7bdat,0.00017816976534837248
91951,mdformat-footnote,0.00017803423233336084
91947,cirq-ionq,0.0001780264875896459
91937,pyobjc-framework-metalkit,0.00017800712573035852
91927,types-boto3-cloudformation,0.00017798776387107113
91924,pubnub,0.00017798195531328493
91922,openinference-instrumentation-llama-index,0.00017797808294142746
91921,pypinyin-dict,0.00017797614675549872
91916,cuid,0.00017796646582585502
91900,csv2md,0.00017793548685099522
91890,pyobjc-framework-authenticationservices,0.00017791612499170784
91860,gpflow,0.0001778580394138457
91837,sib-api-v3-sdk,0.00017781350713748476
91817,opendatasets,0.00017777478341891
91811,gdsfactory,0.00017776316630333758
91809,json-e,0.00017775929393148008
91804,lob,0.0001777496130018364
91768,trame-vuetify,0.00017767991030840185
91763,django-rich,0.00017767022937875817
91730,django-clone,0.00017760633524310982
91674,ghome-foyer-api,0.0001774979088311005
91653,drf-jsonschema-serializer,0.00017745724892659703
91644,datafusion,0.0001774398232532384
91633,countryinfo,0.00017741852520802227
91629,py3dbp,0.00017741078046430733
91625,libpysal,0.00017740303572059236
91617,simple-settings,0.00017738754623316248
91565,blockdiag,0.0001772868645648681
91545,proxy-tools,0.00017724814084629334
91543,async-asgi-testclient,0.00017724426847443586
91528,cosl,0.0001772152256855048
91523,pyobjc-framework-metalperformanceshaders,0.0001772055447558611
91498,pyteomics,0.00017715714010764266
91498,mypy-baseline,0.00017715714010764266
91498,autogluon-vision,0.00017715714010764266
91476,whisperx,0.00017711454401721043
91469,youtube-search-python,0.00017710099071570928
91455,pyobjc-framework-oslog,0.00017707388411270693
91419,matplotlib-venn,0.0001770041814192724
91406,textual-dev,0.00017697901100219881
91404,jinja-partials,0.00017697513863034132
91403,jupyterlab-code-formatter,0.0001769732024444126
91380,pyobjc-framework-automaticassessmentconfiguration,0.0001769286701680516
91372,pyobjc-framework-pushkit,0.0001769131806806217
91354,jax-triton,0.00017687832933390444
91332,flake8-requirements,0.0001768357332434722
91216,softlayer,0.00017661113567573865
91214,aliyun-python-sdk-ecs,0.00017660726330388115
91161,flake8-pep3101,0.00017650464544965807
91128,django-registration,0.00017644075131400972
91098,cirq-pasqal,0.0001763826657361476
91086,scholarly,0.00017635943150500275
91080,foxglove-sdk,0.0001763478143894303
91062,pybullet,0.00017631296304271304
91042,pythondialog,0.00017627423932413828
91003,flake8-typing-imports,0.0001761987280729175
90983,fast-langdetect,0.00017616000435434275
90959,autogluon-text,0.00017611353589205305
90911,ruff-lsp,0.00017602059896747364
90899,matrix-synapse,0.0001759973647363288
90877,pytest-json,0.00017595476864589655
90845,arcgis,0.00017589281069617694
90837,pyobjc-framework-applescriptobjc,0.00017587732120874703
90830,pyobjc-framework-iobluetooth,0.00017586376790724588
90806,uiautomation,0.00017581729944495618
90801,ppscore,0.00017580761851531247
90786,django-filer,0.00017577857572638141
90769,pyobjc-framework-colorsync,0.00017574566056559286
90760,pyobjc-framework-inputmethodkit,0.00017572823489223424
90695,flake8-no-implicit-concat,0.00017560238280686627
90683,pyobjc-framework-systemextensions,0.00017557914857572142
90682,pyobjc-framework-speech,0.0001755772123897927
90641,voila,0.00017549782876671445
90618,pyobjc-framework-audiovideobridging,0.00017545329649035348
90595,vanna,0.00017540876421399251
90516,py3nvml,0.00017525580552562223
90511,youtokentome,0.00017524612459597855
90506,newtools,0.00017523644366633487
90490,pyobjc-framework-accessibility,0.00017520546469147505
90485,pytest-integration,0.00017519578376183137
90455,harness-featureflags,0.00017513769818396926
90340,panphon,0.0001749150368021644
90274,python-tss-sdk,0.0001747872485308677
90205,dagster-pagerduty,0.0001746536517017848
90201,qiskit-terra,0.00017464590695806986
90191,virustotal3,0.00017462654509878248
90168,pyobjc-framework-passkit,0.0001745820128224215
90130,shippo,0.00017450843775712949
90126,dycw-utilities,0.00017450069301341454
90126,django-haystack,0.00017450069301341454
90099,yamlloader,0.0001744484159933386
90058,mlx,0.00017436903237026037
90054,mkdocs-static-i18n,0.00017436128762654543
90006,pyobjc-framework-classkit,0.00017426835070196602
89958,telegram,0.00017417541377738659
89955,huey,0.00017416960521960038
89921,pynamodb-attributes,0.0001741037748980233
89884,httpx-ntlm,0.00017403213601866
89875,parameters-validation,0.00017401471034530138
89856,conditional,0.00017397792281265536
89849,mnn,0.00017396436951115418
89844,toml-fmt-common,0.0001739546885815105
89820,jmetalpy,0.0001739082201192208
89800,streamlit-autorefresh,0.00017386949640064604
89741,apysc,0.0001737552614308505
89724,pyobjc-framework-metrickit,0.00017372234627006198
89708,ipinfo,0.00017369136729520216
89662,fhconfparser,0.00017360230274248025
89661,pyobjc-framework-intentsui,0.00017360036655655152
89660,lagom,0.00017359843037062275
89646,paver,0.00017357132376762043
89634,django-request-logging,0.00017354808953647558
89634,smartypants,0.00017354808953647558
89624,pyclothoids,0.0001735287276771882
89610,tf-slim,0.00017350162107418587
89582,clickhouse-cityhash,0.00017344740786818123
89552,djangorestframework-datatables,0.00017338932229031908
89550,ipadic,0.0001733854499184616
89507,py-geth,0.0001733021939235259
89493,pydantic-factories,0.00017327508732052356
89474,ailever,0.00017323829978787756
89449,bpy,0.0001731898951396591
89421,optimizer,0.00017313568193365444
89411,pyobjc-framework-opendirectory,0.00017311632007436706
89410,pyobjc-framework-virtualization,0.00017311438388843833
89368,pyobjc-framework-replaykit,0.00017303306407943136
89336,numba-cuda,0.00017297110612971174
89296,wavedrom,0.00017289365869256225
89280,stop-words,0.00017286267971770242
89270,tensorizer,0.00017284331785841507
89222,orso,0.00017275038093383566
89210,mkl-include,0.0001727271467026908
89204,shimmy,0.00017271552958711837
89202,google-cloud-datacatalog-lineage,0.0001727116572152609
89177,qtawesome,0.00017266325256704246
89135,dbus-next,0.00017258193275803546
89092,eli5,0.00017249867676309973
89091,pyobjc-framework-libxpc,0.00017249674057717102
89078,qutip,0.0001724715701600974
89057,pyzed,0.0001724309102555939
89022,pyobjc-framework-searchkit,0.00017236314374808812
88986,pyobjc-framework-servicemanagement,0.00017229344105465353
88981,tirex-tracker,0.00017228376012500985
88951,skypilot,0.00017222567454714774
88864,eks-token,0.00017205722637134754
88857,celery-once,0.0001720436730698464
88818,pyobjc-framework-accounts,0.00017196816181862563
88810,pr-commenter,0.00017195267233119572
88786,django-slack,0.00017190620386890601
88758,trio-chrome-devtools-protocol,0.00017185199066290137
88749,pyobjc-framework-eventkit,0.00017183456498954272
88707,django-lifecycle,0.00017175324518053573
88690,pythena,0.0001717203300197472
88629,skorch,0.00017160222267809417
88527,fastapi-filter,0.00017140473171336294
88463,salesforce-cdp-connector,0.00017128081581392374
88440,dash-testing-stub,0.00017123628353756277
88438,psqlpy,0.00017123241116570527
88406,pyobjc-framework-securityfoundation,0.00017117045321598566
88395,uiautomator2,0.00017114915517076957
88379,uom,0.00017111817619590975
88314,pyobjc-framework-screencapturekit,0.0001709923241105418
88306,pytest-runtime-xfail,0.00017097683462311193
88275,cirq-web,0.00017091681285932102
88245,dlint,0.0001708587272814589
88226,pyobjc-framework-netfs,0.0001708219397488129
88165,pyobjc-framework-iosurface,0.00017070383240715988
88159,requests-hawk,0.00017069221529158747
88121,pyre-check,0.00017061864022629544
88107,pyobjc-framework-cloudkit,0.00017059153362329312
88040,trame-vtk,0.00017046180916606768
88011,nameko,0.00017040565977413427
88006,pyobjc-framework-medialibrary,0.0001703959788444906
88002,jupyter-bokeh,0.00017038823410077565
87960,pyobjc-framework-mediaaccessibility,0.00017030691429176866
87951,pyopencl,0.00017028948861841
87936,hacking,0.00017026044582947895
87878,pygrok,0.0001701481470456122
87873,pyobjc-framework-mediaplayer,0.00017013846611596848
87843,pyjavaproperties3,0.00017008038053810634
87833,pyobjc-framework-shazamkit,0.000170061018678819
87826,graphiti-core,0.0001700474653773178
87803,pyobjc-framework-findersync,0.00017000293310095684
87796,hatch-jupyter-builder,0.00016998937979945567
87765,aerich,0.00016992935803566482
87765,morphys,0.00016992935803566482
87729,aeppl,0.00016985965534223026
